Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
Netherlands Food Partnership,nfp,Foundation,0.0,0.0,0.0,0.0
Netherlands Institute for Multiparty Democracy (NIMD),nimd-hq,International NGO,62.5,60.0,71.03732638888889,64.51244212962963
Netherlands Organisation for Scientific Research (NWO),nwo,Government,0.0,0.0,74.25925925925927,24.75308641975309
Netherlands Red Cross,nlrc,International NGO,25.0,0.0,77.00671550671551,34.002238502238505
Netherlands Space Office,nso,"Academic, Training and Research",0.0,0.0,0.0,0.0
Netherlands Water Partnership,nwp,Foundation,25.0,33.333333333333336,74.30555555555556,44.21296296296296
Network for Africa,network4africa,International NGO,0.0,0.0,0.0,0.0
Network For Enterprise Enhancement and Development Support,needs,National NGO,0.0,0.0,0.0,0.0
New York University,nyu,"Academic, Training and Research",0.0,0.0,0.0,0.0
New Zealand - Ministry of Foreign Affairs and Trade - New Zealand Aid Programme,mfat,Government,37.5,0.0,0.0,12.5
NGO Federation of Nepal,nfn,National NGO,0.0,0.0,0.0,0.0
Ngo-federatie (Vlaamse federatie van ngo's voor ontwikkelingssamenwerking),ngo-federatie,National NGO,0.0,0.0,0.0,0.0
Niger Delta Stakeholders Initiative for Community Development and Empowerment,ndsicde,National NGO,0.0,0.0,82.98611111111111,27.662037037037038
NIRAS Group (UK) Limited,niras_uk,Private Sector,12.5,33.0,63.09027777777778,36.19675925925926
NKHOMA MISSION HOSPITAL,nmhiati,National NGO,0.0,0.0,0.0,0.0
NLR,nlr,International NGO,0.0,0.0,68.75,22.916666666666668
NLR Indonesia,nlr_indonesia,National NGO,0.0,0.0,0.0,0.0
Non-Timber Forest Products Exchange Programme,ntfp-ep,Regional NGO,0.0,66.66666666666667,77.97619047619047,48.214285714285715
Nonviolent Peaceforce South Sudan,npss,International NGO,37.5,0.0,73.33333333333333,36.94444444444444
Norad - Norwegian Agency for Development Cooperation,norad,Government,87.5,73.66666666666667,84.69289850997635,81.95318839221434
NORSAAC,norsaac,National NGO,0.0,0.0,86.11111111111111,28.703703703703706
Northern Ireland Cooperation Overseas Ltd,nico,Other Public Sector,0.0,0.0,0.0,0.0
Northern Network for Education Development,nned,National NGO,0.0,0.0,57.80555555555556,19.26851851851852
Northern Rangelands Trust,nrt-kenya,National NGO,0.0,0.0,0.0,0.0
Norwegian People's Aid,npa,International NGO,75.0,100.0,85.41666666666667,86.80555555555556
Norwegian Refugee Council,nrc,International NGO,75.0,56.0,74.31457431457432,68.43819143819144
"NpM, Platform for Inclusive Finance",npm,National NGO,0.0,0.0,70.37037037037037,23.456790123456788
Nuffic,nuffic20171017,"Academic, Training and Research",12.5,18.333333333333332,54.583333333333336,28.472222222222225
Nutrition International,nutritionintl,International NGO,0.0,0.0,0.0,0.0
OCHA Country Based Pooled Funds,unocha-cbpf,Multilateral,100.0,66.66666666666667,85.18485698239876,83.95050788302181
ODI,odi,"Academic, Training and Research",50.0,44.333333333333336,83.08910359634997,59.14081230989444
ODI Global Advisory Ltd,odi_sales_ltd,"Academic, Training and Research",37.5,0.0,81.77083333333333,39.75694444444444
OECD,oecd,Multilateral,50.0,0.0,76.38888888888889,42.129629629629626
Office for National Statistics,ons,Government,50.0,0.0,85.41666666666667,45.13888888888889
Okapi Consulting,okapiconsulting,International NGO,0.0,0.0,47.77777777777778,15.925925925925926
Olamma Cares Foundation,olammacares,National NGO,0.0,0.0,0.0,0.0
Omidyar Network Fund Inc.,omidyarnetwork,Foundation,0.0,0.0,0.0,0.0
One Acre Fund,oneacrefund,International NGO,0.0,0.0,0.0,0.0
One to One Children's Fund,onetoonecf,International NGO,0.0,0.0,0.0,0.0
One Young World,oyw,National NGO,0.0,0.0,60.34722222222222,20.11574074074074
ONG ALCRER,alcrer-1,National NGO,37.5,0.0,84.72222222222223,40.74074074074074
Open Capital Advisors,oca,Private Sector,0.0,0.0,0.0,0.0
openmindedly,openmindedly,Private Sector,0.0,0.0,0.0,0.0
OpenNorth,opennorth,International NGO,0.0,0.0,0.0,0.0
Opportunity International Savings and Loans Ltd,oisl_gh,Private Sector,0.0,0.0,70.83333333333333,23.61111111111111
Opportunity International UK,opportunity-international-uk,International NGO,0.0,0.0,72.02777777777777,24.009259259259256
Options Consultancy Services,options,Private Sector,75.0,56.666666666666664,83.24404761904762,71.63690476190476
Orbis Africa,orbis_africa,International NGO,0.0,0.0,0.0,0.0
Orbis Charitable Trust,orbis_uk,International NGO,25.0,0.0,0.0,8.333333333333334
Orbis Ethiopia,orbis_ethiopia,National NGO,0.0,0.0,0.0,0.0
Orbis International,orbis_international,International NGO,12.5,0.0,0.0,4.166666666666667
Organizacion para la Educacion y Proteccion Ambiental -OpEPA-,opepa,National NGO,0.0,0.0,58.05555555555556,19.35185185185185
OurLoop Stitchting,loop,Foundation,0.0,0.0,70.83333333333333,23.61111111111111
Oxfam America,oxfamus,International NGO,0.0,0.0,60.60188843359526,20.20062947786509
Oxfam Australia,oau,International NGO,0.0,0.0,70.62732563170647,23.54244187723549
Oxfam GB,oxfamgb,International NGO,62.5,0.0,73.35051546391752,45.28350515463918
Oxfam IBIS,ibis_denmark,International NGO,75.0,53.0,71.84430846930847,66.6147694897695
Oxfam India,oxfamindia,National NGO,0.0,0.0,0.0,0.0
Oxfam Intermón,oxfamintermon,International NGO,0.0,0.0,72.19135802469135,24.06378600823045
Oxfam Novib,onl,International NGO,100.0,16.666666666666668,82.42238514438782,66.3630172703515
Oxfam Solidarité-Solidariteit,oxsol,National NGO,0.0,0.0,0.0,0.0
Oxfam Wereldwinkels,oww,National NGO,0.0,0.0,81.94444444444444,27.314814814814813
Oxfam-Magasins du monde (omdm),omdm,National NGO,37.5,100.0,84.02777777777777,73.8425925925926
Oxfam-Quebec,oqc,International NGO,25.0,0.0,85.41666666666667,36.80555555555556
Oxford Policy Management,opml,Private Sector,0.0,72.0,65.01984126984127,45.673280423280424
Pact,pact,International NGO,25.0,0.0,63.333333333333336,29.444444444444446
Palestinian Working Women Society for Development,pwwsd_2022,National NGO,0.0,66.66666666666667,80.55555555555556,49.074074074074076
Palladium Europe,palladium_eur,Private Sector,0.0,0.0,68.05555555555556,22.685185185185187
Palladium International Ltd (UK),palladium,Private Sector,62.5,23.0,74.08119658119658,53.193732193732195
Palliative Care Association of Malawi,pacam,National NGO,0.0,0.0,0.0,0.0
Palliative Care Support Trust,pcst,National NGO,0.0,0.0,73.95833333333333,24.652777777777775
Pan Africa ILGA,pai155669,Regional NGO,0.0,0.0,78.47222222222223,26.15740740740741
Pan African Climate Justice Alliance,pacja,International NGO,0.0,0.0,83.00224466891133,27.66741488963711
Panos Institute West Africa (PIWA),ipao,International NGO,0.0,0.0,54.401340996168585,18.133780332056194
Paradigm Initiative,paradigm,International NGO,0.0,0.0,0.0,0.0
Parhelion Underwriting Limited,pul,Private Sector,0.0,33.333333333333336,62.5,31.944444444444446
Partnership for African Social & Governance Research (PASGR),pasgr,"Academic, Training and Research",0.0,0.0,0.0,0.0
partos,partos_nl,National NGO,50.0,66.66666666666667,80.00992063492063,65.55886243386243
Pastoralist Girls Initiative,pgi_kenya,National NGO,0.0,0.0,0.0,0.0
PATH,_path_,International NGO,50.0,0.0,61.43518518518518,37.14506172839506
Pathfinder International,pathfinder1,International NGO,37.5,0.0,91.66666666666667,43.055555555555564
PATTIRO,pattiro,National NGO,0.0,0.0,59.166666666666664,19.72222222222222
PAX,pax,International NGO,62.5,64.33333333333333,82.80296092796092,69.87876475376476
Peace Brigades International,pbi_io,International NGO,0.0,0.0,0.0,0.0
Peace Corp,peace,Government,25.0,0.0,72.81237873496313,32.60412624498771
Peace Direct,peacedirect,International NGO,0.0,0.0,83.33333333333333,27.777777777777775
PEAS (Promoting Equality in African Schools),peas,International NGO,0.0,0.0,58.65740740740739,19.552469135802465
Penal Reform International,pri,International NGO,12.5,0.0,70.83333333333333,27.777777777777775
People In Aid,peopleinaid,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
People in Need,pin,International NGO,87.5,33.333333333333336,72.08333333333333,64.30555555555556
People's Process on Housing and Poverty in Zambia,pphpz,International NGO,0.0,66.66666666666667,80.55555555555556,49.074074074074076
Perhimpunan Pengembangan Media Nusantara,ja_ppmn,National NGO,0.0,0.0,78.33333333333333,26.11111111111111
PHASE Nepal,phase-nepal,National NGO,0.0,0.0,0.0,0.0
PHASE Worldwide,phase_worldwide,International NGO,37.5,33.333333333333336,72.22222222222223,47.68518518518519
Plan International Belgium,pib,National NGO,12.5,0.0,0.0,4.166666666666667
Plan International Finland,planinternationalfinland,International NGO,0.0,0.0,0.0,0.0
Plan International Netherlands,plannlno,International NGO,87.5,0.0,80.7547363031234,56.084912101041134
Plan International UK,plan_uk,International NGO,75.0,52.0,74.1249832259796,67.04166107532653
Plan International USA,plan_usa,International NGO,0.0,0.0,0.0,0.0
Plan Ireland Charitable Assistance Limited,plan_ireland,International NGO,0.0,0.0,0.0,0.0
PlanBørnefonden,plb,International NGO,75.0,56.0,69.3409090909091,66.78030303030303
Plateforme des Acteurs de la Société Civile au BENIN,pascib_benin,National NGO,0.0,0.0,0.0,0.0
PONT,pont,International NGO,0.0,0.0,0.0,0.0
Pontis Foundation,pontis,Foundation,0.0,0.0,0.0,0.0
Population Media Center,pmc,International NGO,0.0,0.0,56.18055555555556,18.72685185185185
Population Service International,psi,International NGO,0.0,0.0,69.34606481481481,23.115354938271604
Population Services Kenya,pskenya_19,National NGO,0.0,0.0,66.4108187134503,22.136939571150098
Positive Vibes Trust,pv,International NGO,0.0,66.66666666666667,75.75231481481481,47.47299382716049
PositiveNegatives,posneg,Other Public Sector,0.0,0.0,70.83333333333333,23.61111111111111
Power International,power,International NGO,0.0,0.0,70.83333333333333,23.61111111111111
PPAG,ppag_123,National NGO,12.5,0.0,91.66666666666667,34.72222222222222
PRACTICA Foundation,practica,Foundation,0.0,0.0,0.0,0.0
Practical Action,pa,International NGO,50.0,76.33333333333333,75.25912106135986,67.19748479823106
Pragya India,pragya,National NGO,0.0,0.0,0.0,0.0
PRI Association,pri_icf,"Academic, Training and Research",0.0,0.0,0.0,0.0
PricewaterhouseCoopers Private Limited India,pwcplindia,Private Sector,75.0,0.0,73.86111111111111,49.620370370370374
Prince Claus Fund,pcf,International NGO,0.0,0.0,63.837448559670776,21.279149519890257
Private Infrastructure Development Group,pidg,Multilateral,12.5,0.0,75.79956752609822,29.43318917536607
PRO-FEMMES TWESE HAMWE,profemmes,National NGO,12.5,0.0,82.63888888888889,31.712962962962962
Programming Their Future,p-t-f-,"Academic, Training and Research",0.0,0.0,0.0,0.0
Progressio (closed),progressio,International NGO,0.0,0.0,45.867283950617285,15.289094650205762
Project Harar,phe,International NGO,0.0,0.0,0.0,0.0
Promundo-US,pmo-us,International NGO,12.5,0.0,83.42592592592592,31.975308641975307
Prospero Limited,prospero,National NGO,0.0,0.0,73.47222222222223,24.490740740740744
Protecting Families Against HIV/AIDS,prefa_1,National NGO,0.0,0.0,82.63888888888889,27.546296296296294
PT Arup Indonesia,ptarupidn,Private Sector,0.0,0.0,0.0,0.0
PUBLIC HEALTH FOUNDATION OF INDIA,phfi,National NGO,0.0,0.0,45.55555555555556,15.185185185185185
Public International Law & Policy Group,pilpg,National NGO,0.0,0.0,56.80555555555556,18.935185185185187
Publish What You Fund,pwyf,International NGO,75.0,0.0,64.93055555555556,46.64351851851851
PUM Netherlands,pumnl,International NGO,75.0,0.0,0.0,25.0
Pump Aid,pumpaid,International NGO,0.0,0.0,86.66666666666667,28.88888888888889
PwC,pwc,Private Sector,50.0,16.666666666666668,70.83002645502646,45.83223104056437
Queen Rania Foundation for Education and Development,qrfed,National NGO,25.0,0.0,59.02777777777778,28.009259259259256
Quinoa,quinoa,National NGO,37.5,100.0,80.55555555555556,72.68518518518518
Rabo Foundation,rabofoundation,Foundation,0.0,0.0,0.0,0.0
Rabo Partnerships,rabo_partnerships,Private Sector,0.0,0.0,66.46825396825398,22.15608465608466
Radio La Benevolencija,rlb,International NGO,25.0,0.0,88.88888888888889,37.96296296296296
Rahnuma-Family Planning Assocation of Pakistan,rfpap,National NGO,0.0,0.0,0.0,0.0
Railway Children,rc,International NGO,0.0,0.0,72.91666666666667,24.305555555555557
Railway Children Africa,rc2africa,National NGO,0.0,0.0,0.0,0.0
RAIN Foundation (former),rainfoundation,International NGO,0.0,0.0,69.62962962962963,23.209876543209877
Rainforest Action Network,ran,International NGO,0.0,0.0,77.77777777777777,25.925925925925924
Rainforest Foundation UK,rfuk,International NGO,0.0,0.0,0.0,0.0
Raleigh International,raleigh_int,International NGO,0.0,0.0,78.125,26.041666666666668
RCN Justice & Démocratie,rcn,National NGO,50.0,100.0,86.68981481481481,78.89660493827161
READ Foundation,read-foundation,International NGO,25.0,100.0,68.05555555555556,64.35185185185185
Red Cross Red Crescent Climate Centre,climate_centre,International NGO,0.0,0.0,0.0,0.0
RedOrange Media and Communications,redorange,Private Sector,0.0,0.0,77.43055555555556,25.810185185185187
RedR UK,redruk,International NGO,0.0,0.0,0.0,0.0
Regional Advisory Information and Network Systems,rains,National NGO,0.0,0.0,74.30555555555556,24.76851851851852
"Rehabilitation, Education and Community Health (REACH)",reach-iraq,National NGO,0.0,0.0,59.65277777777778,19.88425925925926
Relief International UK,ri-uk,International NGO,0.0,0.0,73.11342592592592,24.371141975308642
Rene Moawad Foundation,rmf-lb,National NGO,12.5,0.0,74.30555555555556,28.935185185185187
Republic of Korea,odakorea,Government,50.0,0.0,85.69494737352018,45.231649124506724
Resilience,resilience,"Academic, Training and Research",0.0,0.0,0.0,0.0
Resource Extraction Monitoring,rem,International NGO,0.0,0.0,0.0,0.0
Responsible Mining Foundation,rmf,Foundation,0.0,0.0,0.0,0.0
Restart Center,restartcenter,National NGO,0.0,0.0,54.02777777777778,18.00925925925926
Restless Development,restless,International NGO,50.0,66.66666666666667,78.29861111111111,64.98842592592592
Results for Development,r4d,International NGO,12.5,0.0,60.833333333333336,24.444444444444446
Retrak,retrak,International NGO,0.0,0.0,0.0,0.0
Right to Play Netherlands Foundation,rtp,International NGO,0.0,0.0,0.0,0.0
Right To Play UK,rtp_uk,International NGO,12.5,0.0,67.36111111111111,26.62037037037037
Rights and Resources Initaitive,rri,International NGO,0.0,0.0,63.05555555555556,21.01851851851852
Rijksakademie van beeldende kunsten,rabk,"Academic, Training and Research",25.0,66.66666666666667,82.63888888888889,58.10185185185185
Rikolto,rikolto,Foundation,0.0,0.0,0.0,0.0
Rikolto in Belgium,rikolto_belgium,National NGO,0.0,0.0,0.0,0.0
Riverrecycle Oy,riverrecycle,Private Sector,25.0,66.66666666666667,82.63888888888889,58.10185185185185
Rocky Mountain Institute,rmi,International NGO,0.0,0.0,0.0,0.0
Rode Kruis-Vlaanderen Internationaal vzw,rkiv,National NGO,37.5,87.0,86.28747795414462,70.26249265138154
Rojiroti UK,rojiroti,International NGO,0.0,0.0,0.0,0.0
Romania Ministry of Foreign Affairs,uasd,Government,0.0,0.0,0.0,0.0
Rotary Clubs For Development,rc4d,National NGO,0.0,0.0,0.0,0.0
Royal College of General Practitioners (RCGP),rcgp-international,National NGO,0.0,0.0,0.0,0.0
Royal College of Obstetricians & Gynaecologists,rcog_resilience_in_obstetric_skills,"Academic, Training and Research",0.0,0.0,60.27777777777778,20.09259259259259
Royal Commonwealth Ex-Sevices League,rcel,International NGO,75.0,0.0,79.86111111111111,51.620370370370374
Royal National Lifeboat Institution (RNLI),rnli_international,International NGO,50.0,0.0,0.0,16.666666666666668
Royal Netherlands Football Association,knvb,Other Public Sector,0.0,0.0,0.0,0.0
Royal Society for the Protection of Birds,rspb_,International NGO,0.0,0.0,0.0,0.0
Royal Society of Tropical Medicine & Hygiene,rstmh,International NGO,0.0,0.0,56.80555555555556,18.935185185185187
Royal Tropical Institute,kit,International NGO,62.5,36.333333333333336,76.72867063492065,58.520667989417994
RUAF Foundation,ruaf,Foundation,0.0,0.0,0.0,0.0
Rutgers,rutgers,International NGO,25.0,61.333333333333336,82.92874396135265,56.420692431561996
Sabre Education Limited,sct,International NGO,0.0,0.0,74.30555555555556,24.76851851851852
Saferworld,saferworld,International NGO,87.5,18.666666666666668,80.75811895639481,62.30826187435383
Samaritan's Purse UK,spuk,International NGO,0.0,0.0,86.11111111111111,28.703703703703706
Samir Kassir Foundation,skf,National NGO,0.0,0.0,0.0,0.0
Sana'a Center for Strategic Studies,scss,National NGO,0.0,0.0,82.63888888888889,27.546296296296294
Satellite Applications Catapult Ltd,satelliteapplicationscatapultltd,Private Sector,0.0,0.0,61.80555555555556,20.60185185185185
Savana Signatures,savsign-org,National NGO,0.0,0.0,0.0,0.0
Save the Children DK,redbarnet,International NGO,50.0,0.0,78.68525480367586,42.89508493455862
Save the Children International,sci,International NGO,37.5,0.0,74.64506172839506,37.38168724279836
Save the Children Netherlands,scnl,International NGO,87.5,54.333333333333336,79.34566570881226,73.72633301404854
Save the Children UK,scuk,International NGO,37.5,0.0,61.481541977261514,32.99384732575384
SCI Projets Internationaux ASBL_Service Civil International branche belge,scibelgium,National NGO,37.5,100.0,88.42592592592592,75.30864197530865
Scotland's International Development Alliance,sinda,Regional NGO,0.0,0.0,0.0,0.0
Scottish Catholic International Aid Fund (SCIAF),sciaf,International NGO,87.5,33.333333333333336,77.86111111111111,66.23148148148148
"SDSN Association, Inc.",sdsna,International NGO,0.0,0.0,0.0,0.0
Search for Common Ground (SFCG),sfcg,International NGO,50.0,64.33333333333333,79.99503968253968,64.77612433862434
SECOURS CATHOLIQUE - CARITAS FRANCE,sccf,International NGO,0.0,0.0,0.0,0.0
Secrétariat de Concertation des Organisations Non Gouvernementales Maliennes,seco-ong-mali,National NGO,0.0,0.0,0.0,0.0
Secrétariat Permanent des Organisation non-gouvernementales du Burkina Faso (SPONG-BURKINA),spong-burkina,National NGO,0.0,0.0,0.0,0.0
Seefar,seefar,Private Sector,0.0,0.0,60.06944444444444,20.02314814814815
SeeYou Foundation,syf,International NGO,12.5,66.66666666666667,79.16666666666667,52.77777777777778
Sehat Kahani (Community Innovation Hub),sehatkahanicih,Private Sector,0.0,0.0,65.83333333333333,21.944444444444443
Self Help Africa,self-help-africa,International NGO,0.0,0.0,0.0,0.0
Send a Cow,sendacow,International NGO,50.0,0.0,70.36111111111111,40.120370370370374
Send a Cow Ethiopia,sacethiopia,National NGO,0.0,0.0,0.0,0.0
Send a Cow Kenya,sac_kenya,National NGO,0.0,0.0,0.0,0.0
Send a Cow Uganda,sacu,National NGO,50.0,0.0,0.0,16.666666666666668
Sense International,sense_international,International NGO,50.0,8.333333333333334,76.75595238095238,45.029761904761905
Sensorial Handicap Cooperation,shc,"Academic, Training and Research",37.5,83.33333333333333,84.25925925925927,68.3641975308642
Sexual Reproductive Health and Rights Africa Trust,srhr_africa_trust,Regional NGO,37.5,66.66666666666667,68.48484848484848,57.55050505050505
Shack Dwellers International - Kenya,sdi-k,National NGO,0.0,66.66666666666667,80.55555555555556,49.074074074074076
ShelterBox,shelterbox,International NGO,37.5,0.0,65.625,34.375
Shifa Tameer-e-Millat University,stmu01,"Academic, Training and Research",0.0,0.0,0.0,0.0
Shift Project Ltd.,shiftproject,International NGO,0.0,0.0,46.25,15.416666666666666
Shortlist Professionals Limited,shortlistogti,Private Sector,0.0,0.0,77.08333333333333,25.694444444444443
Shtrii Shakti,shtrii_shakti,National NGO,0.0,0.0,0.0,0.0
Sightsavers,ss-org,International NGO,50.0,0.0,85.84381313131313,45.28127104377105
Signal,signal,International NGO,0.0,0.0,77.08333333333333,25.694444444444443
SIHA Network,siharegional,Regional NGO,0.0,0.0,90.27777777777777,30.09259259259259
SIHA-South Sudan,siha-southsudan,National NGO,0.0,0.0,83.33333333333333,27.777777777777775
siiqqee Women's Development Association,swda,National NGO,50.0,66.66666666666667,91.66666666666667,69.44444444444444
Silsab Foundation,silsab1-_,National NGO,0.0,0.0,54.02777777777778,18.00925925925926
Simavi,simavi,Foundation,50.0,0.0,67.43827160493827,39.14609053497942
Simprints,simprints,International NGO,0.0,0.0,0.0,0.0
Siren Associates,siren,Private Sector,0.0,0.0,0.0,0.0
Sisonke National Sex Workers Movement,sisonke,National NGO,25.0,0.0,78.37962962962962,34.45987654320987
Slovenia - Ministry of Foreign Affairs,si-mfa,Government,0.0,0.0,63.05555555555556,21.01851851851852
Slum Dwellers International,sdi-int,International NGO,0.0,33.333333333333336,62.77777777777778,32.03703703703704
Smart Villages Research Group,svrg,Private Sector,0.0,0.0,54.02777777777778,18.00925925925926
SNV Netherlands Development Organisation,snv,International NGO,50.0,0.0,89.92724867724868,46.642416225749564
Sociaal-Economische Raad,ser,Other Public Sector,12.5,11.0,66.14583333333333,29.881944444444443
Social Accountability International,social_accountability_international,International NGO,0.0,0.0,50.55555555555556,16.85185185185185
Social Development Direct Limited,sddirect,Private Sector,37.5,1.6666666666666667,69.45641407812461,36.20769358159709
"Social Fund for Development, Yemen",sfd-yemen,Other Public Sector,37.5,83.33333333333333,78.81944444444444,66.55092592592592
Social Impact Lab CIC,simlab,International NGO,0.0,0.0,59.166666666666664,19.72222222222222
Social Watch Benin,swb_1,National NGO,0.0,0.0,0.0,0.0
Société Nationale des eaux du Bénin (SONEB),soneb-benin,Other Public Sector,0.0,0.0,0.0,0.0
SolarNow Services (U) Ltd,solarnowsofa,Private Sector,0.0,0.0,69.33333333333333,23.11111111111111
Solidagro,solidagro_admin,"Academic, Training and Research",37.5,100.0,85.07936507936508,74.19312169312168
Solidar Suisse,solidarsuisse,International NGO,25.0,0.0,88.88888888888889,37.96296296296296
Solidaridad,solidaridad,International NGO,62.5,0.0,76.87589187641566,46.45863062547189
Solidaridad Europe,solidaridad-europe,International NGO,0.0,0.0,0.0,0.0
Solidaridad South & South-East Asia,solidaridad-ssea,International NGO,0.0,0.0,0.0,0.0
Solidaridad West Africa,solidaridad-waf,International NGO,0.0,0.0,0.0,0.0
Solsoc,solsoc,National NGO,37.5,100.0,84.25925925925927,73.91975308641976
Soluciones en Legislación y Política Ambiental AC,polea,National NGO,0.0,0.0,0.0,0.0
Sonke Gender Justice,sjg,International NGO,12.5,0.0,86.18055555555556,32.89351851851852
SOS Children's Villages Kenya,soscvkenya,International NGO,0.0,0.0,0.0,0.0
SOS Children's Villages The Netherlands,sosnl,Foundation,62.5,0.0,78.45588235294119,46.985294117647065
SOS FAIM - SOS HUNGER,sosfaim,National NGO,37.5,100.0,85.90277777777777,74.4675925925926
SOS Kinderdorpen België / SOS Villages d'Enfants Belgique,svdbskb_admin,International NGO,37.5,75.0,68.05555555555556,60.18518518518518
SOS Sahel International UK,sossaheluk,International NGO,0.0,0.0,0.0,0.0
SOS Sahel Sudan,sosss_admin,National NGO,0.0,0.0,76.38888888888889,25.462962962962962
Sound Seekers Limited,soundseekers,International NGO,0.0,0.0,0.0,0.0
South African Network of People who Use Drugs,sanpud,National NGO,25.0,66.66666666666667,78.37962962962962,56.6820987654321
South West International Development Network,swidn,"Academic, Training and Research",0.0,0.0,0.0,0.0
Southern African Catholic Bishops' Conference Aids Office,sacbc,Regional NGO,0.0,0.0,57.91666666666667,19.305555555555557
SouthSouthNorth,ssn,International NGO,25.0,60.0,68.5290404040404,51.1763468013468
Sowt podcasting and training L.L.C,sowt,Private Sector,0.0,0.0,83.33333333333333,27.777777777777775
Spain - Ministry of Foreign Affairs and Cooperation,maec,Government,0.0,0.0,0.0,0.0
Spanish Agency for International Development Cooperation (AECID),aecid,Government,0.0,0.0,83.13443384320259,27.711477947734195
SPARK,spark,International NGO,37.5,0.0,88.88888888888889,42.129629629629626
Special Hope Network,shn,International NGO,0.0,0.0,0.0,0.0
Stakeholder Democracy Network,sdn,International NGO,0.0,0.0,0.0,0.0
STAR-Ghana Foundation,star_ghanafoundation,Foundation,0.0,0.0,70.13888888888889,23.37962962962963
Stars Foundation,starsfoundation,Foundation,0.0,0.0,60.27777777777778,20.09259259259259
Stellenbosch University,su-impala,"Academic, Training and Research",0.0,0.0,0.0,0.0
Stiching Cardano Development,stichting_cd,Foundation,0.0,0.0,68.05555555555556,22.685185185185187
Stichting ActionAId,aanl,International NGO,12.5,0.0,86.11111111111111,32.870370370370374
Stichting Aflatoun International,aflatoun,International NGO,0.0,0.0,0.0,0.0
Stichting Agriterra,agriterra,Foundation,12.5,86.0,84.71065630553296,61.07021876851098
Stichting Aidenvironment,aidenvironment,Foundation,0.0,0.0,0.0,0.0
Stichting Beheer Subsidiegelden DRA,stichting-subsidiegelden-dra,International NGO,87.5,0.0,86.11111111111111,57.870370370370374
Stichting Deltares,deltares,Foundation,0.0,0.0,77.08333333333333,25.694444444444443
Stichting Fern,stichtingfern,International NGO,25.0,9.333333333333334,72.81746031746032,35.716931216931215
Stichting fondsbeheer DGGF lokaal MKB,dggf_financing_local_smes,Foundation,37.5,37.666666666666664,69.19781913503375,48.12149526723348
Stichting Health Action International,hai,Foundation,12.5,66.66666666666667,93.05555555555556,57.40740740740741
Stichting Humana,humana_houben,International NGO,0.0,0.0,60.138888888888886,20.046296296296294
Stichting Kinderpostzegels Nederland,skn,International NGO,0.0,0.0,0.0,0.0
Stichting Leprazending Nederland - The Leprosy Mission Netherlands,leprazending-tlm-nl,Foundation,0.0,66.66666666666667,77.25694444444444,47.97453703703704
Stichting Liliane Fonds,slf,National NGO,37.5,33.333333333333336,95.37698412698413,55.40343915343916
Stichting Mayday Rescue Foundation,maydayrescue,Foundation,0.0,0.0,59.02777777777778,19.675925925925927
Stichting Nederlands Instituut voor Internationale Betrekkingen 'Clingendael',clingendael,"Academic, Training and Research",37.5,8.333333333333334,72.67361111111111,39.50231481481482
Stichting Onderzoek Multinationale Ondernemingen (SOMO),somo,"Academic, Training and Research",50.0,66.66666666666667,83.61111111111111,66.75925925925925
Stichting Red een Kind,redeenkind,International NGO,25.0,0.0,0.0,8.333333333333334
Stichting RNW Media,rnw_org,International NGO,12.5,0.0,74.99999999999999,29.16666666666666
Stichting Vluchteling,st_vluchteling,International NGO,87.5,0.0,88.40488215488215,58.63496071829405
Stichting VSO Nederland,vso_nl,International NGO,12.5,33.333333333333336,95.37698412698413,47.07010582010582
Stichting VU Amsterdam - Amsterdam Centre for World Food Studies,acwfs_vu,"Academic, Training and Research",0.0,0.0,45.55555555555556,15.185185185185185
Stichting Wilde Ganzen/ IKON,nl_wg,National NGO,25.0,0.0,86.9047619047619,37.3015873015873
Stichting Wings For Aid Foundation,wfaf,Foundation,0.0,0.0,0.0,0.0
Stichting Woord en Daad,w-d,International NGO,37.5,0.0,0.0,12.5
Stockholm International Water Institute,siwi,International NGO,0.0,0.0,86.11111111111111,28.703703703703706
Street Child,street_child,International NGO,50.0,0.0,0.0,16.666666666666668
StreetInvest,si,International NGO,0.0,0.0,0.0,0.0
Stromme Foundation,stromme_ug,National NGO,0.0,0.0,0.0,0.0
Studio Globo,sg,"Academic, Training and Research",37.5,100.0,83.33333333333333,73.6111111111111
Support Trust for Africa Development (STAD),stad,International NGO,0.0,0.0,0.0,0.0
Survivors Fund (SURF),surf,International NGO,0.0,0.0,60.416666666666664,20.13888888888889
Sustainable Development Institute,sdi,Regional NGO,0.0,66.66666666666667,78.12499999999999,48.263888888888886
Sustainable Hospitality Alliance,sha,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
Sustainable Livelihoods Foundation,sustainable_livelihoods_foundation,International NGO,0.0,0.0,0.0,0.0
"Sweden, through Swedish International Development Cooperation Agency (Sida)",sida,Government,100.0,62.666666666666664,83.44798826274939,82.03821830980534
Swedish Committee for Afghanistan,sca_afghanistan,International NGO,12.5,33.333333333333336,68.05555555555556,37.96296296296296
Swisscontact,swisscontact,International NGO,0.0,33.333333333333336,79.16666666666667,37.5
Switzerland - Swiss Agency for Development and Cooperation (SDC),sdc_ch,Government,12.5,0.0,0.0,4.166666666666667
